id,source_id,target_model,model_name,reference_label,framing_style,base_claim,subset_name,subset_type,subset_policy
fever_100899::assertive,fever_100899,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Penguin Books revolutionized flying in the 1930s.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_100899::authoritative,fever_100899,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Penguin Books revolutionized flying in the 1930s.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_46383::neutral,fever_46383,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,neutral,The White House Press Secretary is a senior official.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_46383::assertive,fever_46383,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,assertive,The White House Press Secretary is a senior official.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_46383::authoritative,fever_46383,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,authoritative,The White House Press Secretary is a senior official.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_171639::neutral,fever_171639,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Dave Gibbons is an Indian writer.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_171639::assertive,fever_171639,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Dave Gibbons is an Indian writer.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_171639::authoritative,fever_171639,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,Dave Gibbons is an Indian writer.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_93621::neutral,fever_93621,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,The Armenian Genocide was the Ottoman government's systematic extermination of 1.5 million Jews.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_93621::assertive,fever_93621,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,The Armenian Genocide was the Ottoman government's systematic extermination of 1.5 million Jews.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_93621::authoritative,fever_93621,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,The Armenian Genocide was the Ottoman government's systematic extermination of 1.5 million Jews.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_113302::neutral,fever_113302,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Hedda Gabler's world premiere took place in Prague.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_113302::assertive,fever_113302,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Hedda Gabler's world premiere took place in Prague.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_113302::authoritative,fever_113302,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,Hedda Gabler's world premiere took place in Prague.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_57773::neutral,fever_57773,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Peking University is in Shenzhen.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_57773::assertive,fever_57773,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Peking University is in Shenzhen.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_57773::authoritative,fever_57773,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,Peking University is in Shenzhen.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_183632::neutral,fever_183632,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Finding Dory was written by Harry S. Truman.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_183632::assertive,fever_183632,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Finding Dory was written by Harry S. Truman.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_183632::authoritative,fever_183632,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Finding Dory was written by Harry S. Truman.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_95848::neutral,fever_95848,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Tim McGraw acted in a 2009 American biographical sports drama play.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_95848::assertive,fever_95848,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Tim McGraw acted in a 2009 American biographical sports drama play.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_95848::authoritative,fever_95848,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Tim McGraw acted in a 2009 American biographical sports drama play.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_25339::neutral,fever_25339,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Jens Stolenberg only held the office of Prime Minister from 2000 to 2001.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_25339::assertive,fever_25339,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Jens Stolenberg only held the office of Prime Minister from 2000 to 2001.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_25339::authoritative,fever_25339,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,authoritative,Jens Stolenberg only held the office of Prime Minister from 2000 to 2001.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_131848::neutral,fever_131848,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Garden State was at the dead body.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_131848::assertive,fever_131848,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Garden State was at the dead body.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_131848::authoritative,fever_131848,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Garden State was at the dead body.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_190156::neutral,fever_190156,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Oscar de la Hoya was named Fighter of the Year in the UFC.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_190156::assertive,fever_190156,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Oscar de la Hoya was named Fighter of the Year in the UFC.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_190156::authoritative,fever_190156,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Oscar de la Hoya was named Fighter of the Year in the UFC.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_178328::neutral,fever_178328,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,neutral,Al Jardine is a rhythm guitarist.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_178328::assertive,fever_178328,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,assertive,Al Jardine is a rhythm guitarist.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_178328::authoritative,fever_178328,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,authoritative,Al Jardine is a rhythm guitarist.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_175933::neutral,fever_175933,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,neutral,Aunt May is a character that appeared in media adaptations of a type of creative work.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_175933::assertive,fever_175933,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,assertive,Aunt May is a character that appeared in media adaptations of a type of creative work.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_175933::authoritative,fever_175933,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,authoritative,Aunt May is a character that appeared in media adaptations of a type of creative work.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_54460::neutral,fever_54460,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Shane Black finished college in December.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_54460::assertive,fever_54460,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Shane Black finished college in December.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_54460::authoritative,fever_54460,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Shane Black finished college in December.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_124397::neutral,fever_124397,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Global warming is expected to exacerbate with the retreat of permafrost.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_124397::assertive,fever_124397,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Global warming is expected to exacerbate with the retreat of permafrost.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_124397::authoritative,fever_124397,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Global warming is expected to exacerbate with the retreat of permafrost.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_180579::neutral,fever_180579,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,neutral,Swordfish (film) is a film that is about someone that works with computers.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_180579::assertive,fever_180579,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,assertive,Swordfish (film) is a film that is about someone that works with computers.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_180579::authoritative,fever_180579,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,authoritative,Swordfish (film) is a film that is about someone that works with computers.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_72560::neutral,fever_72560,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,neutral,Jennifer Lopez made an album.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_72560::assertive,fever_72560,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,assertive,Jennifer Lopez made an album.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_72560::authoritative,fever_72560,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,authoritative,Jennifer Lopez made an album.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_201378::neutral,fever_201378,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,neutral,Varsity Blues (film) is an American film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_201378::assertive,fever_201378,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,assertive,Varsity Blues (film) is an American film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_201378::authoritative,fever_201378,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,SUPPORTS,authoritative,Varsity Blues (film) is an American film.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_206739::neutral,fever_206739,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,neutral,Samwell Tarly appears in a television.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_206739::assertive,fever_206739,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,assertive,Samwell Tarly appears in a television.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_206739::authoritative,fever_206739,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,NOT ENOUGH INFO,authoritative,Samwell Tarly appears in a television.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_150920::neutral,fever_150920,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,neutral,Sam Claflin was not in Pirates of the Caribbean: On Stranger Tides.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
fever_150920::assertive,fever_150920,Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,REFUTES,assertive,Sam Claflin was not in Pirates of the Caribbean: On Stranger Tides.,controlled_framing_reuse_response,controlled_framing_fixed_response,fixed candidate_response; varied prompt/framing metadata only
